customer_id,address,postcode,state,country,property_valuation
1094,06 Heffernan Junction,4074,QLD,Australia,7
1095,04 Onsgard Center,2101,NSW,Australia,9
1096,37 Division Way,2153,NSW,Australia,9
1097,9623 Fisk Plaza,2164,NSW,Australia,8
1098,9419 Homewood Way,2160,NSW,Australia,9
1099,26349 Spaight Junction,2756,NSW,Australia,8
1100,1063 Forest Avenue,4510,QLD,Australia,3
1101,548 Dahle Lane,2075,NSW,Australia,11
1102,4 Barby Road,2647,NSW,Australia,3
1103,258 Luster Court,2154,NSW,Australia,10
1104,22669 Lien Center,2565,NSW,Australia,6
1105,9 Autumn Leaf Court,2731,NSW,Australia,4
1106,9 Superior Plaza,3185,VIC,Australia,11
1107,86603 Dexter Road,2164,NSW,Australia,9
1108,8 Ridgeview Park,2323,NSW,Australia,5
1109,4754 Ramsey Junction,3130,VIC,Australia,9
1110,9 Dayton Alley,3757,VIC,Australia,7
1111,08 Carey Center,3284,VIC,Australia,6
1112,915 Thackeray Junction,2204,NSW,Australia,11
1113,515 3rd Road,2037,NSW,Australia,12
1114,184 Roth Pass,4211,QLD,Australia,7
1115,84 Porter Alley,2153,NSW,Australia,10
1116,79494 Ruskin Circle,2527,NSW,Australia,9
1117,98 Schiller Junction,2747,NSW,Australia,9
1118,20519 Katie Circle,2152,NSW,Australia,8
1119,2273 Oneill Place,2118,NSW,Australia,11
1120,03 6th Alley,2168,NSW,Australia,9
1121,8548 Hanover Park,2067,NSW,Australia,11
1122,4079 Lindbergh Center,3021,VIC,Australia,8
1123,338 Grasskamp Lane,2573,NSW,Australia,7
1124,0355 3rd Drive,2118,NSW,Australia,11
1125,0182 Esker Center,2759,NSW,Australia,9
1126,48 Sheridan Road,3185,VIC,Australia,11
1127,1879 Mitchell Center,2206,NSW,Australia,10
1128,81114 7th Place,4869,QLD,Australia,4
1129,1 Nevada Park,4226,QLD,Australia,8
1130,6 Buell Point,2062,NSW,Australia,12
1131,4284 Debra Drive,4814,QLD,Australia,3
1132,8 Hansons Street,3076,VIC,Australia,7
1133,7674 Roxbury Junction,4815,QLD,Australia,4
1134,771 Sugar Way,2076,NSW,Australia,11
1135,1792 Judy Road,2539,NSW,Australia,6
1136,92 Melvin Hill,2147,NSW,Australia,9
1137,592 Merry Lane,3184,VIC,Australia,3
1138,6 Dapin Park,4503,QLD,Australia,6
1139,03 Holmberg Park,4127,QLD,Australia,2
1140,8587 Graceland Way,2206,NSW,Australia,10
1141,91 Messerschmidt Trail,3162,VIC,Australia,11
1142,5998 Bayside Terrace,2526,NSW,Australia,9
1143,107 Moland Court,2579,NSW,Australia,5
1144,4439 7th Terrace,2177,NSW,Australia,9
1145,2272 Dennis Alley,3165,VIC,Australia,10
1146,0 Scofield Plaza,3201,VIC,Australia,4
1147,51152 Brickson Park Crossing,2768,NSW,Australia,9
1148,4668 Coleman Street,2160,NSW,Australia,5
1149,8 Moland Junction,2148,NSW,Australia,7
1150,1 Raven Junction,4502,QLD,Australia,4
1151,40570 Acker Alley,2166,NSW,Australia,9
1152,893 Petterle Trail,4551,QLD,Australia,10
1153,84 Monument Terrace,4127,QLD,Australia,4
1154,0103 Bay Junction,2222,NSW,Australia,11
1155,9618 Havey Place,2710,NSW,Australia,1
1156,098 Veith Hill,4510,QLD,Australia,3
1157,03058 Shoshone Lane,2090,NSW,Australia,12
1158,7975 Browning Plaza,3038,VIC,Australia,4
1159,154 Cambridge Point,3551,VIC,Australia,8
1160,3 Sachs Point,2250,NSW,Australia,7
1161,0386 Mayfield Way,4122,QLD,Australia,7
1162,24 Merchant Plaza,3031,VIC,Australia,10
1163,353 Oneill Park,3145,VIC,Australia,9
1164,92867 Lukken Lane,3142,VIC,Australia,9
1165,11 Corscot Plaza,2710,NSW,Australia,1
1166,13 Buhler Plaza,2576,NSW,Australia,8
1167,72673 Mayfield Trail,4209,QLD,Australia,6
1168,42739 Moose Pass,3442,VIC,Australia,8
1169,3 Atwood Lane,2153,NSW,Australia,10
1170,378 Prentice Point,4064,QLD,Australia,9
1171,95 Forest Run Drive,4152,QLD,Australia,8
1172,20 Main Road,2230,NSW,Australia,9
1173,71 Cherokee Hill,2127,NSW,Australia,7
1174,698 Summer Ridge Way,2529,NSW,Australia,7
1175,79 Grasskamp Center,2170,NSW,Australia,9
1176,6541 Dahle Junction,2212,NSW,Australia,9
1177,858 Swallow Parkway,2150,NSW,Australia,8
1178,0005 Independence Drive,2118,NSW,Australia,9
1179,525 Kedzie Street,4012,QLD,Australia,8
1180,03890 Logan Court,2747,NSW,Australia,8
1181,8 Clyde Gallagher Court,4217,QLD,Australia,8
1182,62 Elka Terrace,2430,NSW,Australia,3
1183,85931 Johnson Alley,3039,VIC,Australia,6
1184,63588 Clove Court,2017,NSW,Australia,9
1185,86 Stang Way,2213,NSW,Australia,10
1186,84 Westridge Hill,2061,NSW,Australia,10
1187,53740 Vera Parkway,3644,VIC,Australia,1
1188,2 Ramsey Parkway,2104,NSW,Australia,11
1189,651 Mesta Drive,3173,VIC,Australia,9
1190,1 Merrick Parkway,2830,NSW,Australia,2
1191,135 Crest Line Drive,2044,NSW,Australia,10
1192,63576 Anzinger Trail,2168,NSW,Australia,9
1193,05 Charing Cross Plaza,2320,NSW,Australia,5
1194,261 Farmco Drive,4118,QLD,Australia,4
1195,0 Northport Hill,3043,VIC,Australia,8
1196,894 Maple Wood Drive,2251,NSW,Australia,10
1197,05 Daystar Lane,2560,NSW,Australia,8
1198,81167 Division Hill,2873,NSW,Australia,1
1199,761 Bellgrove Lane,2541,NSW,Australia,7
1200,614 Shopko Trail,4350,QLD,Australia,3
1201,1911 Waxwing Point,2761,NSW,Australia,9
1202,0 Kedzie Junction,2155,NSW,Australia,10
1203,0108 Forster Parkway,4017,QLD,Australia,6
1204,466 Briar Crest Junction,2222,NSW,Australia,10
1205,6072 Ridge Oak Junction,2222,NSW,Australia,10
1206,31445 Morningstar Drive,3429,VIC,Australia,5
1207,22619 Schurz Street,2321,NSW,Australia,4
1208,61 Kim Avenue,2079,NSW,Australia,10
1209,12103 Merchant Circle,3072,VIC,Australia,9
1210,3 Porter Center,2230,NSW,Australia,9
1211,7 Luster Trail,2007,NSW,Australia,8
1212,7 Dahle Avenue,2620,NSW,Australia,9
1213,7 Magdeline Trail,3034,VIC,Australia,10
1214,275 Lindbergh Parkway,2086,NSW,Australia,11
1215,592 Tennessee Alley,2231,NSW,Australia,10
1216,0 American Ash Parkway,3175,VIC,Australia,7
1217,387 Pawling Drive,2580,NSW,Australia,4
1218,0 Evergreen Road,3037,VIC,Australia,7
1219,51529 Cascade Place,3550,VIC,Australia,4
1220,457 Ryan Road,3218,VIC,Australia,7
1221,94219 Buell Circle,2020,NSW,Australia,9
1222,267 Lukken Park,3930,VIC,Australia,9
1223,54 Harbort Road,2480,NSW,Australia,7
1224,81 American Place,2259,NSW,Australia,6
1225,2388 Thackeray Place,3130,VIC,Australia,10
1226,85957 Basil Way,3029,VIC,Australia,7
1227,01 Cottonwood Junction,2285,NSW,Australia,7
1228,37 Sutherland Terrace,2830,NSW,Australia,4
1229,7929 Grasskamp Trail,2119,NSW,Australia,11
1230,4 Hoard Pass,2153,NSW,Australia,9
1231,2 Dunning Alley,2120,NSW,Australia,10
1232,61949 7th Road,4573,QLD,Australia,8
1233,26 Lotheville Court,2085,NSW,Australia,11
1234,3765 Mandrake Alley,2763,NSW,Australia,9
1235,67348 Lakewood Gardens Road,2852,NSW,Australia,2
1236,014 Birchwood Parkway,3030,VIC,Australia,7
1237,17357 Katie Center,3677,VIC,Australia,4
1238,5772 Kennedy Junction,3030,VIC,Australia,5
1239,560 Melody Alley,4122,QLD,Australia,7
1240,92 Waubesa Center,2760,NSW,Australia,8
1241,359 Kropf Point,2750,NSW,Australia,9
1242,75 Scott Place,3806,VIC,Australia,7
1243,2 Eliot Lane,2155,NSW,Australia,11
1244,3466 Truax Terrace,2127,NSW,Australia,8
1245,9 7th Terrace,2155,NSW,Australia,10
1246,65209 Merrick Avenue,4873,QLD,Australia,2
1247,90351 Duke Junction,4820,QLD,Australia,1
1248,47 Glacier Hill Junction,4873,QLD,Australia,2
1249,7978 Carberry Way,4817,QLD,Australia,2
1250,795 Arapahoe Hill,4818,QLD,Australia,7
1251,6 Lerdahl Plaza,4519,QLD,Australia,6
1252,60320 Emmet Road,4806,QLD,Australia,4
1253,11 Golf Pass,4805,QLD,Australia,2
1254,563 Northport Drive,4701,QLD,Australia,1
1255,8 Eggendart Court,2478,NSW,Australia,9
1256,91336 Spenser Street,4560,QLD,Australia,6
1257,33 Rockefeller Avenue,4740,QLD,Australia,2
1258,71 Sundown Circle,4720,QLD,Australia,1
1259,33 Bayside Way,4702,QLD,Australia,1
1260,23 Hollow Ridge Avenue,4702,QLD,Australia,2
1261,16623 Mariners Cove Plaza,4127,QLD,Australia,2
1262,884 Shoshone Lane,4670,QLD,Australia,3
1263,12 Prentice Point,4670,QLD,Australia,1
1264,7008 Warner Park,4670,QLD,Australia,2
1265,51673 Heffernan Park,4655,QLD,Australia,3
1266,32 Meadow Ridge Alley,4610,QLD,Australia,1
1267,37 Clarendon Lane,4655,QLD,Australia,3
1268,7 Onsgard Court,4551,QLD,Australia,9
1269,543 Victoria Park,4702,QLD,Australia,6
1270,640 Toban Hill,4702,QLD,Australia,6
1271,93 Corben Crossing,4506,QLD,Australia,4
1272,26 Portage Junction,4503,QLD,Australia,5
1273,7928 Mendota Circle,4503,QLD,Australia,2
1274,1075 Raven Place,4512,QLD,Australia,7
1275,0 Summerview Pass,4511,QLD,Australia,2
1276,7310 Shopko Trail,4500,QLD,Australia,8
1277,6659 Kenwood Plaza,4380,QLD,Australia,1
1278,41 Knutson Alley,4370,QLD,Australia,4
1279,67396 Roxbury Court,4817,QLD,Australia,3
1280,55 Hauk Court,4350,QLD,Australia,7
1281,131 Tony Road,4213,QLD,Australia,8
1282,791 Elgar Trail,4340,QLD,Australia,5
1283,617 Welch Street,4122,QLD,Australia,7
1284,1 Namekagon Plaza,4306,QLD,Australia,8
1285,3 Blaine Road,4306,QLD,Australia,6
1286,77 Pankratz Plaza,4306,QLD,Australia,8
1287,4081 Veith Lane,4306,QLD,Australia,4
1288,55 Elgar Park,4306,QLD,Australia,7
1289,9821 Fair Oaks Trail,4306,QLD,Australia,1
1290,19679 Buell Pass,4305,QLD,Australia,5
1291,8 Kinsman Alley,4304,QLD,Australia,2
1292,9989 Toban Way,4301,QLD,Australia,3
1293,378 Butterfield Pass,4300,QLD,Australia,6
1294,7 Schurz Parkway,4212,QLD,Australia,7
1295,07780 Autumn Leaf Drive,4209,QLD,Australia,7
1296,87 Reinke Drive,4211,QLD,Australia,6
1297,3 Gina Center,4210,QLD,Australia,7
1298,029 Scott Center,4205,QLD,Australia,5
1299,36072 Lakewood Gardens Court,4051,QLD,Australia,8
1300,408 Grover Place,4165,QLD,Australia,9
1301,392 Ridge Oak Road,4165,QLD,Australia,7
1302,9 Sugar Junction,4053,QLD,Australia,7
1303,0917 Golf View Parkway,4217,QLD,Australia,1
1304,16039 Warrior Parkway,4130,QLD,Australia,7
1305,3 School Place,4124,QLD,Australia,4
1306,9120 Corry Avenue,4208,QLD,Australia,7
1307,2 Shoshone Way,4123,QLD,Australia,6
1308,32 Vidon Point,4118,QLD,Australia,7
1309,515 Bunting Point,4115,QLD,Australia,8
1310,67727 Westerfield Hill,4164,QLD,Australia,9
1311,0 Moland Parkway,4127,QLD,Australia,7
1312,764 Dahle Alley,4115,QLD,Australia,8
1313,72 Shasta Plaza,4152,QLD,Australia,4
1314,210 Esch Park,2452,NSW,Australia,8
1315,55326 Fulton Hill,3931,VIC,Australia,10
1316,482 Bartelt Junction,4280,QLD,Australia,7
1317,58563 Monterey Hill,4300,QLD,Australia,2
1318,889 Straubel Way,4055,QLD,Australia,6
1319,9 Dawn Court,4128,QLD,Australia,2
1320,1988 Bartillon Terrace,4500,QLD,Australia,3
1321,57384 Sycamore Park,4370,QLD,Australia,6
1322,276 Hoffman Road,4017,QLD,Australia,8
1323,98791 Johnson Way,4053,QLD,Australia,7
1324,7 John Wall Parkway,4020,QLD,Australia,5
1325,0693 Eagan Court,4019,QLD,Australia,4
1326,38 Main Park,3188,VIC,Australia,8
1327,2 Shasta Street,3977,VIC,Australia,8
1328,27 Farmco Pass,3806,VIC,Australia,8
1329,9985 Barnett Circle,3940,VIC,Australia,7
1330,60855 Fieldstone Avenue,3939,VIC,Australia,6
1331,2 Dixon Crossing,3910,VIC,Australia,7
1332,7 Canary Trail,3977,VIC,Australia,10
1333,09653 Golf View Way,3840,VIC,Australia,2
1334,433 Mockingbird Center,3840,VIC,Australia,2
1335,4 Sycamore Pass,3977,VIC,Australia,5
1336,833 Sherman Court,3810,VIC,Australia,6
1337,0 Fulton Drive,3806,VIC,Australia,8
1338,02885 Buhler Court,3804,VIC,Australia,9
1339,8766 Onsgard Plaza,3805,VIC,Australia,8
1340,5061 Cottonwood Trail,3765,VIC,Australia,7
1341,05 Dahle Drive,3757,VIC,Australia,7
1342,5063 Shopko Pass,2582,NSW,Australia,8
1343,09 Hagan Pass,3196,VIC,Australia,8
1344,87897 Lighthouse Bay Pass,3747,VIC,Australia,4
1345,294 Lawn Junction,3677,VIC,Australia,1
1346,5 Springview Terrace,3620,VIC,Australia,4
1347,9 Logan Drive,3620,VIC,Australia,2
1348,6002 Del Sol Trail,3630,VIC,Australia,2
1349,77 Acker Alley,3151,VIC,Australia,10
1350,38 Hansons Place,3023,VIC,Australia,7
1351,30 Crescent Oaks Point,3564,VIC,Australia,2
1352,0784 Utah Plaza,3199,VIC,Australia,7
1353,5298 Nevada Circle,3500,VIC,Australia,1
1354,0 Ramsey Place,3444,VIC,Australia,4
1355,7006 Miller Avenue,3444,VIC,Australia,4
1356,1 Bayside Pass,3076,VIC,Australia,8
1357,43811 Golf View Road,3380,VIC,Australia,1
1358,19 Green Ridge Avenue,3340,VIC,Australia,3
1359,91079 Lukken Way,3338,VIC,Australia,5
1360,1450 Gulseth Park,3337,VIC,Australia,5
1361,1 Boyd Terrace,3280,VIC,Australia,4
1362,9 Almo Alley,3224,VIC,Australia,5
1363,016 Tony Street,3222,VIC,Australia,5
1364,02505 Mariners Cove Street,3222,VIC,Australia,6
1365,970 Sundown Place,3222,VIC,Australia,5
1366,0261 Roxbury Crossing,4164,QLD,Australia,9
1367,5413 Harbort Terrace,3226,VIC,Australia,7
1368,03444 Scott Lane,3204,VIC,Australia,10
1369,3 Schlimgen Alley,3201,VIC,Australia,6
1370,0162 Darwin Alley,3201,VIC,Australia,6
1371,66 Division Pass,3840,VIC,Australia,1
1372,6 Forster Crossing,3198,VIC,Australia,8
1373,939 Hermina Drive,3198,VIC,Australia,8
1374,393 Warrior Crossing,3190,VIC,Australia,10
1375,3962 Rigney Center,3156,VIC,Australia,8
1376,64201 Bonner Point,3169,VIC,Australia,5
1377,0 Grasskamp Pass,3170,VIC,Australia,10
1378,3831 Paget Road,3163,VIC,Australia,6
1379,46523 Mcbride Circle,3161,VIC,Australia,9
1380,29 Mallory Circle,3791,VIC,Australia,9
1381,6229 Amoth Place,3156,VIC,Australia,8
1382,952 Fairview Hill,3155,VIC,Australia,8
1383,6 La Follette Lane,3977,VIC,Australia,6
1384,6837 West Pass,4119,QLD,Australia,7
1385,28 Menomonie Street,3140,VIC,Australia,10
1386,94 Sheridan Parkway,3136,VIC,Australia,9
1387,50 Claremont Junction,3818,VIC,Australia,6
1388,70676 Eggendart Trail,3028,VIC,Australia,8
1389,5586 Buena Vista Avenue,3106,VIC,Australia,10
1390,02701 Talmadge Junction,3082,VIC,Australia,7
1391,220 Mitchell Place,3099,VIC,Australia,9
1392,02570 Tony Way,3752,VIC,Australia,6
1393,12 Alpine Lane,3754,VIC,Australia,8
1394,6 Northfield Point,3140,VIC,Australia,9
1395,7709 Bluestem Place,3068,VIC,Australia,5
1396,8108 Clyde Gallagher Crossing,3756,VIC,Australia,4
1397,79206 Independence Drive,3061,VIC,Australia,5
1398,60447 Ridgeway Plaza,3048,VIC,Australia,6
1399,4 Milwaukee Park,3046,VIC,Australia,9
1400,73506 Cordelia Lane,4217,QLD,Australia,4
1401,0 Rowland Road,3036,VIC,Australia,9
1402,42829 Charing Cross Road,3107,VIC,Australia,8
1403,7530 Sutteridge Hill,3030,VIC,Australia,7
1404,88545 Milwaukee Center,3022,VIC,Australia,8
1405,070 Shelley Terrace,3020,VIC,Australia,4
1406,12439 Kropf Way,3049,VIC,Australia,6
1407,931 Rigney Terrace,3015,VIC,Australia,10
1408,6 Anderson Court,2880,NSW,Australia,1
1409,11207 Lukken Center,3500,VIC,Australia,2
1410,4370 Haas Trail,2870,NSW,Australia,5
1411,45 Tony Trail,2259,NSW,Australia,7
1412,46 Dovetail Avenue,2830,NSW,Australia,4
1413,967 Farmco Road,2880,NSW,Australia,1
1414,623 Talisman Way,2763,NSW,Australia,8
1415,837 Evergreen Junction,2774,NSW,Australia,8
1416,21 West Avenue,2155,NSW,Australia,10
1417,83758 Kings Hill,2770,NSW,Australia,7
1418,8 Veith Alley,2750,NSW,Australia,5
1419,9 Pond Avenue,2767,NSW,Australia,9
1420,255 Doe Crossing Terrace,2767,NSW,Australia,8
1421,2 Alpine Circle,2765,NSW,Australia,10
1422,0 Talisman Trail,2769,NSW,Australia,10
1423,5700 Banding Lane,2762,NSW,Australia,9
1424,94079 Eggendart Point,2745,NSW,Australia,9
1425,87038 Sauthoff Road,2761,NSW,Australia,7
1426,4817 Fulton Junction,2761,NSW,Australia,8
1427,22 Transport Alley,2761,NSW,Australia,9
1428,1231 Grim Road,2760,NSW,Australia,8
1429,3 Rigney Center,2794,NSW,Australia,2
1430,7847 Buell Trail,2759,NSW,Australia,8
1431,42946 Fieldstone Pass,2750,NSW,Australia,9
1432,1617 Beilfuss Street,2759,NSW,Australia,8
1433,64 Everett Circle,2756,NSW,Australia,8
1434,184 Melrose Pass,2756,NSW,Australia,11
1435,8934 Park Meadow Street,2756,NSW,Australia,8
1436,14155 Evergreen Way,2756,NSW,Australia,8
1437,26607 West Hill,2777,NSW,Australia,9
1438,53649 Mandrake Place,2749,NSW,Australia,8
1439,223 Trailsway Parkway,2154,NSW,Australia,10
1440,8999 Elmside Pass,2749,NSW,Australia,9
1441,53 Steensland Parkway,2773,NSW,Australia,10
1442,8 Prairie Rose Circle,2745,NSW,Australia,9
1443,3416 Texas Pass,2747,NSW,Australia,7
1444,8088 Macpherson Hill,2323,NSW,Australia,5
1445,6418 Jenna Trail,2640,NSW,Australia,4
1446,70262 Hermina Court,3690,VIC,Australia,2
1447,89684 Coolidge Hill,2630,NSW,Australia,1
1448,00 International Junction,2260,NSW,Australia,8
1449,5 Carioca Pass,2594,NSW,Australia,3
1450,6386 Raven Road,2579,NSW,Australia,2
1451,8 Mendota Plaza,2567,NSW,Australia,9
1452,913 Londonderry Trail,2567,NSW,Australia,8
1453,58516 Tony Plaza,2567,NSW,Australia,8
1454,583 Jenna Pass,2567,NSW,Australia,9
1455,77729 Kim Plaza,2560,NSW,Australia,7
1456,1253 Ridge Oak Center,2560,NSW,Australia,4
1457,975 Melby Street,2564,NSW,Australia,8
1458,6279 Lien Junction,2560,NSW,Australia,6
1459,1435 Lukken Trail,2570,NSW,Australia,8
1460,25 Darwin Terrace,2207,NSW,Australia,9
1461,3 Independence Hill,2560,NSW,Australia,9
1462,4 Stone Corner Avenue,4503,QLD,Australia,6
1463,14179 Springs Drive,2557,NSW,Australia,9
1464,8 Green Ridge Place,2565,NSW,Australia,9
1465,55 Red Cloud Pass,2536,NSW,Australia,5
1466,21 Spohn Drive,2530,NSW,Australia,8
1467,11606 Myrtle Street,2207,NSW,Australia,8
1468,45725 Hagan Pass,2519,NSW,Australia,9
1469,93482 Jenifer Alley,2439,NSW,Australia,10
1470,04 Gulseth Plaza,2528,NSW,Australia,8
1471,0 Canary Parkway,2506,NSW,Australia,9
1472,2 Dayton Center,2487,NSW,Australia,9
1473,25607 Summer Ridge Way,2448,NSW,Australia,5
1474,828 Schlimgen Circle,2450,NSW,Australia,5
1475,558 Thompson Junction,2440,NSW,Australia,6
1476,589 Main Plaza,2290,NSW,Australia,4
1477,472 Blaine Junction,2440,NSW,Australia,3
1478,12 Express Pass,2340,NSW,Australia,2
1479,76 Norway Maple Drive,4509,QLD,Australia,6
1480,4 Oriole Hill,2340,NSW,Australia,7
1481,038 North Court,2333,NSW,Australia,3
1482,7231 Pepper Wood Point,2428,NSW,Australia,8
1483,941 La Follette Hill,2263,NSW,Australia,10
1484,2 Barby Trail,2769,NSW,Australia,10
1485,29133 Canary Circle,2282,NSW,Australia,8
1486,12 Redwing Street,2325,NSW,Australia,4
1487,57835 Ruskin Lane,2325,NSW,Australia,5
1488,7 Mifflin Terrace,2323,NSW,Australia,3
1489,7509 Prairieview Center,2289,NSW,Australia,9
1490,7 Delaware Hill,2320,NSW,Australia,6
1491,15012 Oneill Plaza,2285,NSW,Australia,5
1492,4861 School Park,2290,NSW,Australia,3
1493,9 Sycamore Pass,2287,NSW,Australia,5
1494,005 Prentice Circle,2307,NSW,Australia,5
1495,81 Artisan Park,2259,NSW,Australia,5
1496,7764 Declaration Hill,2261,NSW,Australia,9
1497,7049 Sutteridge Lane,2251,NSW,Australia,8
1498,40 Dexter Crossing,2250,NSW,Australia,9
1499,543 Morrow Terrace,2261,NSW,Australia,8
1500,36 Marquette Center,2250,NSW,Australia,7
1501,8 Arizona Way,2233,NSW,Australia,9
1502,78960 Schiller Lane,2450,NSW,Australia,4
1503,75 Hoepker Street,2232,NSW,Australia,10
1504,39677 Emmet Terrace,2211,NSW,Australia,10
1505,30 Bay Hill,2229,NSW,Australia,12
1506,6 Canary Plaza,2223,NSW,Australia,8
1507,4 Maywood Court,2228,NSW,Australia,10
1508,04489 Corscot Hill,2232,NSW,Australia,10
1509,00941 7th Place,2227,NSW,Australia,10
1510,09 Bayside Place,2223,NSW,Australia,10
1511,8802 Fisk Street,2234,NSW,Australia,10
1512,81 Darwin Court,2210,NSW,Australia,10
1513,54295 Dorton Hill,2219,NSW,Australia,10
1514,29 Spohn Drive,2212,NSW,Australia,10
1515,87746 Bellgrove Park,2211,NSW,Australia,10
1516,4517 Colorado Place,2210,NSW,Australia,10
1517,91433 Hollow Ridge Crossing,2210,NSW,Australia,10
1518,237 Garrison Way,2207,NSW,Australia,8
1519,7 Bartillon Circle,2260,NSW,Australia,8
1520,22 Nelson Terrace,2190,NSW,Australia,10
1521,96 Pepper Wood Drive,2567,NSW,Australia,10
1522,79055 Moose Terrace,2176,NSW,Australia,9
1523,520 Mesta Alley,2200,NSW,Australia,8
1524,0534 Bartelt Trail,2760,NSW,Australia,8
1525,3009 Duke Crossing,2200,NSW,Australia,8
1526,484 Lindbergh Street,2161,NSW,Australia,6
1527,83 Luster Drive,2848,NSW,Australia,1
1528,28 Mcguire Junction,2171,NSW,Australia,10
1529,6750 Truax Trail,2145,NSW,Australia,8
1530,84749 Holy Cross Terrace,2767,NSW,Australia,8
1531,486 Clyde Gallagher Road,2170,NSW,Australia,9
1532,305 Vera Lane,2165,NSW,Australia,8
1533,2 Moulton Drive,2567,NSW,Australia,10
1534,213 Alpine Avenue,2168,NSW,Australia,9
1535,2 Saint Paul Parkway,2040,NSW,Australia,12
1536,7921 Trailsway Center,2759,NSW,Australia,9
1537,90323 Pine View Hill,2148,NSW,Australia,8
1538,27 Hooker Plaza,2177,NSW,Australia,8
1539,193 Bluejay Hill,2160,NSW,Australia,9
1540,8 Monument Junction,2154,NSW,Australia,11
1541,22 Portage Road,2155,NSW,Australia,9
1542,243 Mosinee Place,2155,NSW,Australia,10
1543,65 Southridge Alley,2745,NSW,Australia,10
1544,16 Maple Wood Center,2155,NSW,Australia,10
1545,8595 Ruskin Plaza,3196,VIC,Australia,10
1546,2 Eastwood Street,2153,NSW,Australia,10
1547,68 Delaware Avenue,2768,NSW,Australia,10
1548,08167 Buhler Avenue,2153,NSW,Australia,10
1549,0046 Grim Pass,2148,NSW,Australia,7
1550,4 Sutteridge Trail,2153,NSW,Australia,10
1551,8 Boyd Road,2075,NSW,Australia,12
1552,8 Bobwhite Park,2768,NSW,Australia,10
1553,62047 Ludington Terrace,2148,NSW,Australia,8
1554,277 Maple Circle,2768,NSW,Australia,8
1555,845 Mendota Center,2148,NSW,Australia,8
1556,13795 Corscot Drive,2147,NSW,Australia,9
1557,08 Twin Pines Place,2768,NSW,Australia,9
1558,07236 Jenifer Point,2763,NSW,Australia,10
1559,2 Darwin Parkway,2118,NSW,Australia,9
1560,57878 Northfield Crossing,2144,NSW,Australia,10
1561,61 Donald Crossing,2142,NSW,Australia,9
1562,842 Rutledge Parkway,2145,NSW,Australia,9
1563,8462 Emmet Trail,4878,QLD,Australia,4
1564,6265 Moland Terrace,2076,NSW,Australia,10
1565,4 Rowland Way,2126,NSW,Australia,10
1566,04488 Jenna Alley,2289,NSW,Australia,9
1567,4 Toban Junction,2154,NSW,Australia,8
1568,5 Manley Avenue,2122,NSW,Australia,11
1569,9 Eastlawn Court,2155,NSW,Australia,10
1570,97910 Leroy Junction,2073,NSW,Australia,12
1571,608 Rutledge Drive,2121,NSW,Australia,11
1572,8 Heffernan Crossing,2126,NSW,Australia,12
1573,9 Northfield Circle,2121,NSW,Australia,12
1574,996 Morning Parkway,2119,NSW,Australia,11
1575,7015 Hintze Parkway,2153,NSW,Australia,11
1576,3525 Buena Vista Plaza,2120,NSW,Australia,9
1577,6 Hallows Pass,2118,NSW,Australia,11
1578,7317 Huxley Alley,2112,NSW,Australia,8
1579,82 Hanover Avenue,2101,NSW,Australia,10
1580,3384 Nelson Circle,4227,QLD,Australia,3
1581,45314 Pepper Wood Junction,2251,NSW,Australia,6
1582,85301 John Wall Road,2101,NSW,Australia,11
1583,277 Lindbergh Alley,2100,NSW,Australia,11
1584,6 Logan Junction,2148,NSW,Australia,9
1585,70416 Becker Court,2099,NSW,Australia,10
1586,256 Fordem Street,2119,NSW,Australia,11
1587,7 Laurel Junction,2079,NSW,Australia,10
1588,7032 Hallows Drive,2126,NSW,Australia,11
1589,78000 Arrowood Center,2775,NSW,Australia,9
1590,5 Elgar Place,4132,QLD,Australia,5
1591,54 Veith Drive,2073,NSW,Australia,12
1592,0 Michigan Plaza,2077,NSW,Australia,10
1593,2272 Buena Vista Center,2065,NSW,Australia,12
1594,0 Thackeray Avenue,2100,NSW,Australia,10
1595,8 Warrior Avenue,3197,VIC,Australia,9
1596,5447 Weeping Birch Place,2086,NSW,Australia,12
1597,019 Derek Hill,2224,NSW,Australia,10
1598,4 Florence Street,2032,NSW,Australia,11
1599,2390 Blackbird Point,2035,NSW,Australia,11
1600,96 Sundown Point,4220,QLD,Australia,9
1601,5447 Buell Hill,2567,NSW,Australia,9
1602,978 Valley Edge Park,2777,NSW,Australia,9
1603,46 Dunning Junction,4220,QLD,Australia,9
1604,848 Dawn Drive,4818,QLD,Australia,5
1605,2517 Glacier Hill Point,3219,VIC,Australia,3
1606,658 Northfield Junction,3023,VIC,Australia,7
1607,5 Algoma Point,3809,VIC,Australia,5
1608,1617 Lakewood Gardens Lane,2090,NSW,Australia,11
1609,373 Oak Valley Avenue,2048,NSW,Australia,11
1610,75164 Sherman Crossing,2031,NSW,Australia,11
1611,6491 Gerald Court,2261,NSW,Australia,9
1612,84504 Doe Crossing Road,2441,NSW,Australia,4
1613,55433 Schmedeman Lane,2263,NSW,Australia,8
1614,835 Thackeray Place,2261,NSW,Australia,6
1615,24 Fuller Lane,3183,VIC,Australia,6
1616,5333 Aberg Lane,4877,QLD,Australia,4
1617,6 Melody Plaza,4215,QLD,Australia,8
1618,50 Dahle Crossing,3199,VIC,Australia,9
1619,2 Mayfield Alley,2089,NSW,Australia,10
